order_channel,last_order_channel,Tenure,Recency,Frequency,Spend,PerctOnlineOrders,PrectSpendOnline,Cosmetics,Clothing,Games,Groceries,Office Supplies
Desktop,Desktop,620,279,2,286.97,0.5000,0.6864,False,False,True,True,True
Mobile,Offline,1014,240,7,607.02,0.7143,0.7087,True,False,True,True,True
Mobile,Mobile,697,179,4,399.96,0.2500,0.4250,False,False,False,False,False
Android App,Android App,437,278,4,818.35,0.7500,0.9261,True,True,True,True,True
Desktop,Offline,1084,183,3,370.85,0.6667,0.6471,False,False,False,True,True
Android App,Android App,722,106,7,1072.91,0.2857,0.4308,True,False,False,False,False
Android App,Offline,643,362,2,410.48,0.5000,0.7308,True,False,False,False,False
Android App,Android App,908,299,2,191.98,0.5000,0.5833,False,True,False,False,False
Mobile,Offline,898,408,4,1126.89,0.5000,0.8571,False,True,False,False,False
Desktop,Offline,1013,158,2,120.88,0.5000,0.5377,False,False,False,False,False
Desktop,Offline,878,266,3,690.69,0.6667,0.6080,False,False,True,True,True
Desktop,Desktop,684,135,3,209.97,0.3333,0.4286,False,False,False,False,False
Android App,Android App,642,106,2,485.45,0.5000,0.8146,False,False,False,False,False
Android App,Android App,898,446,2,314.97,0.5000,0.2222,False,False,False,True,True
Desktop,Desktop,760,241,4,274.45,0.2500,0.3570,True,True,False,True,True
Android App,Android App,427,255,2,195.94,0.5000,0.6938,True,False,False,False,False
Ios App,Ios App,2720,101,7,1137.92,0.8571,0.8770,False,False,False,True,True
Mobile,Mobile,636,294,2,251.09,0.5000,0.3628,False,False,False,False,False
Mobile,Desktop,1989,258,17,2559.47,0.7647,0.8454,False,False,True,False,False
Mobile,Mobile,915,151,3,266.96,0.6667,0.7378,True,True,False,True,True
Mobile,Offline,928,380,4,288.45,0.2500,0.3397,False,False,False,True,True
Android App,Android App,1272,192,8,1052.44,0.7500,0.8100,False,True,False,False,False
Desktop,Offline,2710,195,2,386.48,0.5000,0.2561,True,False,False,True,True
Android App,Android App,625,121,5,424.67,0.2000,0.2619,False,True,True,False,False
Desktop,Desktop,632,174,2,488.94,0.5000,0.2454,False,False,True,False,False
Ios App,Desktop,912,356,14,4398.62,0.7857,0.9545,True,True,False,True,True
Mobile,Mobile,943,297,2,169.98,0.5000,0.5882,True,False,False,False,False
Mobile,Mobile,1169,281,6,899.9399,0.5000,0.6445,False,True,False,True,True
Android App,Offline,714,98,6,687.78,0.1667,0.1512,False,True,False,False,False
Android App,Android App,861,246,7,541.69,0.4286,0.3346,True,False,True,False,False
Mobile,Offline,1420,307,4,344.93,0.5000,0.5217,True,False,False,False,False
Android App,Android App,628,120,5,667.45,0.6000,0.7303,False,False,False,True,True
Android App,Android App,218,100,3,362.36,0.3333,0.6137,True,True,False,False,False
Android App,Android App,603,144,2,164.98,0.5000,0.4545,False,False,False,True,True
Android App,Android App,769,103,6,562.9,0.6667,0.8837,True,True,False,True,True
Ios App,Ios App,429,252,3,462.46,0.6667,0.8270,False,False,False,True,True
Mobile,Mobile,245,100,4,536.93,0.7500,0.8687,False,True,True,True,True
Android App,Android App,722,128,6,1899.43,0.3333,0.1313,False,False,False,True,True
Android App,Mobile,1293,136,4,544.88,0.7500,0.8165,False,False,False,False,False
Mobile,Mobile,571,102,2,235.75,0.5000,0.7434,True,False,True,False,False
Ios App,Ios App,595,123,2,243.98,0.5000,0.5902,False,False,True,False,False
Android App,Android App,852,220,4,464.95,0.7500,0.8280,True,False,True,False,False
Android App,Android App,864,352,2,122.96,0.5000,0.5123,False,False,False,True,True
Desktop,Offline,881,326,7,789.67,0.2857,0.4546,True,True,False,False,False
Desktop,Offline,2281,429,3,330.44,0.3333,0.2723,False,False,False,True,True
Android App,Android App,837,424,2,249.39,0.5000,0.7194,False,False,False,True,True
Android App,Android App,903,191,5,538.95,0.6000,0.7403,True,False,False,True,True
Ios App,Offline,1653,205,5,729.95,0.8000,0.7575,True,False,True,False,False
Android App,Android App,557,243,2,208.97,0.5000,0.8086,False,True,False,True,True
Desktop,Offline,537,251,2,400.72,0.5000,0.3244,False,False,True,True,True
Android App,Android App,861,125,7,399.16,0.5714,0.5967,True,True,False,False,False
Desktop,Desktop,687,190,2,610.48,0.5000,0.8190,False,False,False,False,False
Mobile,Mobile,904,107,9,3997.52,0.7778,0.9373,True,False,False,True,True
Ios App,Ios App,107,104,3,223.97,0.3333,0.3750,True,True,False,False,False
Android App,Offline,370,231,2,249.98,0.5000,0.3200,True,False,False,False,False
Android App,Android App,893,135,4,619.92,0.5000,0.5161,False,False,False,True,True
Android App,Android App,597,425,2,199.95,0.5000,0.3000,False,False,False,True,True
Android App,Android App,758,146,5,485.93,0.8000,0.6502,False,True,False,False,False
Android App,Android App,406,235,2,186.47,0.5000,0.5148,True,False,False,True,True
Android App,Android App,1682,352,4,624.92,0.5000,0.6320,False,True,True,False,False
Mobile,Offline,985,98,8,597.42,0.2500,0.3180,True,False,True,False,False
Android App,Offline,781,251,3,534.95,0.3333,0.3757,False,False,True,False,False
Mobile,Offline,876,139,2,994.97,0.5000,0.1960,False,False,False,True,True
Android App,Android App,856,102,6,1113.85,0.8333,0.8833,True,True,True,True,True
Android App,Android App,780,153,5,442.87,0.4000,0.5598,True,False,True,True,True
Android App,Android App,735,290,4,935.93,0.7500,0.9038,False,False,False,False,False
Mobile,Offline,720,248,2,331.96,0.5000,0.5934,True,False,False,False,False
Android App,Android App,917,281,2,109.98,0.5000,0.4545,False,True,False,False,False
Desktop,Desktop,868,213,2,169.98,0.5000,0.1764,False,True,False,False,False
Android App,Offline,621,99,5,1084.75,0.2000,0.0839,True,False,False,True,True
Android App,Android App,648,241,2,199.98,0.5000,0.5000,False,False,True,False,False
Ios App,Android App,1814,99,20,3347.73,0.8500,0.8656,True,True,True,True,True
Android App,Android App,905,244,4,616.36,0.7500,0.7891,False,False,True,True,True
Android App,Android App,699,402,2,479.97,0.5000,0.4167,False,False,False,True,True
Android App,Android App,722,278,8,1384.26,0.6250,0.5914,True,True,True,True,True
Ios App,Ios App,760,121,9,762.91,0.4444,0.6684,True,True,True,False,False
Android App,Android App,565,108,2,176.23,0.5000,0.6596,False,False,False,False,False
Ios App,Ios App,612,206,2,609.98,0.5000,0.5902,False,False,False,False,False
Mobile,Mobile,735,205,2,278.97,0.5000,0.7133,False,False,True,False,False
Android App,Android App,241,133,5,851.42,0.4000,0.3518,True,True,True,False,False
Desktop,Offline,906,100,5,674.79,0.6000,0.4756,False,False,False,False,False
Desktop,Desktop,726,280,2,379.98,0.5000,0.3684,False,False,False,True,True
Ios App,Ios App,657,227,3,1029.71,0.6667,0.6408,False,False,False,True,True
Android App,Android App,727,456,2,269.98,0.5000,0.5556,False,False,False,True,True
Android App,Android App,1346,139,44,7190.92,0.9773,0.9917,False,True,True,True,True
Mobile,Offline,613,156,5,481.34,0.2000,0.1662,True,False,False,False,False
Ios App,Offline,718,312,3,389.9,0.3333,0.6923,False,True,False,True,True
Ios App,Ios App,1016,278,9,1458.81,0.5556,0.6169,False,False,True,False,False
Mobile,Mobile,913,110,10,1563.32,0.9000,0.9424,False,False,True,False,False
Desktop,Desktop,721,168,5,437.69,0.4000,0.4044,False,True,False,False,False
Desktop,Desktop,707,208,2,233.79,0.5000,0.5723,True,False,False,False,False
Mobile,Offline,466,402,2,291.71,0.5000,0.4936,True,True,True,False,False
Desktop,Offline,899,219,3,374.93,0.3333,0.3040,True,False,True,False,False
Mobile,Mobile,224,218,2,195.87,0.5000,0.4850,False,False,False,True,True
Android App,Offline,1058,97,3,613.91,0.3333,0.1791,True,True,True,True,True
Ios App,Ios App,611,359,2,562.94,0.5000,0.4316,False,False,True,False,False
Android App,Android App,448,117,3,367.21,0.6667,0.5902,True,False,False,False,False
Mobile,Mobile,923,418,6,613.94,0.6667,0.6254,False,False,True,True,True
Android App,Offline,617,237,7,765.85,0.7143,0.7076,False,True,True,True,True
Android App,Android App,906,324,7,849.86,0.7143,0.7294,False,True,False,False,False
Mobile,Offline,1495,218,7,857.09,0.7143,0.5264,True,True,False,False,False
Android App,Mobile,665,118,5,575.96,0.6000,0.8177,False,False,True,False,False
Ios App,Mobile,932,106,9,651.82,0.8889,0.7699,True,False,False,False,False
Ios App,Offline,1549,397,6,601.93,0.8333,0.4684,False,False,False,True,True
Android App,Android App,1014,125,6,700.42,0.6667,0.8430,True,False,False,True,True
Android App,Mobile,546,224,3,1072.31,0.6667,0.9063,False,False,False,True,True
Mobile,Offline,1141,372,2,254.97,0.5000,0.5294,False,True,False,True,True
Mobile,Offline,1074,425,5,441.95,0.6000,0.4796,False,False,True,False,False
Mobile,Mobile,734,137,4,689.57,0.2500,0.5860,False,False,True,True,True
Android App,Android App,885,139,10,1649.46,0.7000,0.7189,True,True,True,True,True
Desktop,Offline,1682,162,3,350.95,0.6667,0.6695,True,False,False,False,False
Mobile,Offline,756,352,4,261.94,0.5000,0.6565,True,False,False,False,False
Mobile,Mobile,696,125,9,752.88,0.4444,0.4011,False,True,True,True,True
Mobile,Desktop,1609,293,7,725.74,0.7143,0.7382,False,False,True,True,True
Mobile,Mobile,586,451,2,341.97,0.5000,0.6199,False,False,False,True,True
Mobile,Mobile,918,124,2,324.97,0.5000,0.6000,False,False,False,False,False
Android App,Android App,546,310,3,280.47,0.6667,0.7130,False,False,False,True,True
Android App,Android App,954,172,14,2176.22,0.9286,0.9170,True,False,True,True,True
Ios App,Offline,768,173,3,300.97,0.3333,0.2990,False,True,False,False,False
Ios App,Offline,1322,430,11,1191.54,0.5455,0.6302,True,True,False,False,False
Mobile,Offline,1612,217,3,410.94,0.6667,0.6448,True,True,False,False,False
Desktop,Offline,1382,173,3,735.92,0.3333,0.1087,False,True,True,False,False
Mobile,Mobile,865,297,8,666.11,0.7500,0.8049,False,False,True,False,False
Ios App,Offline,460,356,2,202.47,0.5000,0.3803,True,False,False,True,True
Android App,Android App,859,129,17,4433.15,0.7647,0.9095,True,True,True,True,True
Android App,Android App,601,129,3,417.25,0.6667,0.8802,False,False,False,False,False
Android App,Offline,481,150,6,939.69,0.6667,0.7320,False,False,False,True,True
Mobile,Offline,1247,154,5,1267.44,0.6000,0.5266,False,False,False,True,True
Android App,Offline,823,223,10,1222.51,0.3000,0.3595,False,False,True,False,False
Android App,Android App,405,256,2,395.69,0.5000,0.5812,False,False,True,False,False
Desktop,Desktop,578,221,2,495.98,0.5000,0.3952,False,False,True,False,False
Android App,Offline,515,414,2,319.96,0.5000,0.8750,True,False,False,False,False
Mobile,Mobile,768,106,2,355.19,0.5000,0.8311,False,False,False,True,True
Mobile,Mobile,743,369,3,857.9,0.6667,0.6422,False,False,False,True,True
Ios App,Offline,666,275,6,881.98,0.5000,0.6712,False,True,True,True,True
Desktop,Offline,730,422,3,629.97,0.3333,0.1746,False,False,False,True,True
Mobile,Mobile,718,217,8,599.82,0.8750,0.8000,False,True,True,True,True
Mobile,Desktop,1214,108,13,1922.55,0.6154,0.7361,False,True,False,False,False
Desktop,Desktop,793,99,5,877.07,0.4000,0.4514,False,True,True,False,False
Mobile,Mobile,781,228,2,119.98,0.5000,0.5000,False,True,False,False,False
Android App,Android App,613,105,9,1797.69,0.8889,0.9889,False,True,False,False,False
Android App,Android App,670,457,2,697.9301,0.5000,0.6132,True,True,False,True,True
Mobile,Desktop,755,251,8,1635.5,0.2500,0.2200,False,True,True,True,True
Android App,Offline,1993,133,5,1111.87,0.6000,0.3741,False,False,True,True,True
Android App,Android App,2104,340,6,794.39,0.6667,0.6973,True,True,True,False,False
Mobile,Mobile,832,343,4,425.47,0.7500,0.7638,False,False,True,True,True
Android App,Offline,653,161,8,849.8,0.7500,0.7295,False,False,True,True,True
Android App,Android App,1376,219,9,857.52,0.8889,0.9411,True,True,False,False,False
Ios App,Ios App,713,128,5,348.03,0.8000,0.9426,True,True,True,False,False
Android App,Android App,544,187,2,98.98,0.5000,0.5455,False,True,False,False,False
Desktop,Offline,1185,210,3,394.49,0.3333,0.1763,False,False,False,True,True
Android App,Android App,1402,260,4,399.9,0.7500,0.7000,False,False,False,True,True
Mobile,Mobile,2427,282,8,936.55,0.6250,0.6124,True,True,False,False,False
Mobile,Mobile,560,367,2,344.71,0.5000,0.2350,False,False,True,False,False
Mobile,Desktop,723,120,5,472.45,0.6000,0.7810,False,False,False,True,True
Desktop,Offline,2569,166,3,775.68,0.3333,0.1440,True,False,False,False,False
Ios App,Offline,468,429,3,222.97,0.6667,0.4170,False,False,False,True,True
Android App,Android App,732,165,8,1372.03,0.8750,0.9198,False,True,False,True,True
Desktop,Offline,1343,313,3,370.45,0.3333,0.3239,True,True,False,False,False
Mobile,Offline,719,157,6,1959.89,0.3333,0.2857,False,True,False,False,False
Android App,Android App,711,339,3,424.94,0.6667,0.5529,False,True,False,False,False
Mobile,Offline,891,239,3,330.86,0.3333,0.2720,False,False,False,True,True
Mobile,Mobile,159,100,2,475.79,0.5000,0.9246,False,False,False,True,True
Android App,Android App,613,149,3,1067.83,0.6667,0.7191,False,False,False,False,False
Android App,Offline,628,252,6,847.83,0.6667,0.4941,True,True,False,False,False
Android App,Android App,649,384,2,354.98,0.5000,0.9296,True,False,False,False,False
Android App,Android App,784,295,4,905.77,0.5000,0.8896,False,False,True,True,True
Desktop,Desktop,2600,252,6,950.85,0.8333,0.6993,True,False,False,False,False
Android App,Offline,758,139,6,881.53,0.1667,0.1633,False,True,False,True,True
Mobile,Offline,566,126,5,1030.87,0.6000,0.4277,False,False,False,False,False
Android App,Android App,662,145,7,730.45,0.7143,0.5332,False,False,False,False,False
Desktop,Offline,1803,209,4,361.94,0.2500,0.4697,True,True,False,False,False
Android App,Android App,714,104,5,652.97,0.8000,0.8469,False,False,True,True,True
Desktop,Offline,2498,327,5,515.94,0.2000,0.1357,True,True,False,False,False
Android App,Offline,762,302,4,728.92,0.2500,0.2984,False,False,True,False,False
Ios App,Ios App,1170,97,9,1599.4,0.7778,0.9484,False,True,False,True,True
Ios App,Ios App,796,129,2,422.96,0.5000,0.6620,False,False,False,False,False
Android App,Android App,780,123,5,794.88,0.6000,0.7736,False,True,False,True,True
Ios App,Offline,759,300,2,374.98,0.5000,0.0666,False,False,False,True,True
Android App,Desktop,1377,262,5,825.89,0.8000,0.8850,True,False,False,True,True
Android App,Android App,392,113,3,596.57,0.6667,0.7478,True,True,True,False,False
Android App,Mobile,1378,123,14,2655.13,0.8571,0.8224,True,True,True,True,True
Desktop,Offline,941,278,2,300.46,0.5000,0.4991,False,False,True,False,False
Ios App,Android App,1025,359,5,866.64,0.8000,0.7463,True,False,True,True,True
Android App,Offline,279,198,2,175.95,0.5000,0.3409,True,False,True,False,False
Android App,Offline,684,105,4,962.91,0.5000,0.6251,True,True,True,False,False
Android App,Offline,749,353,5,964.76,0.2000,0.2436,True,False,True,False,False
Android App,Android App,902,188,3,207.48,0.6667,0.7109,False,False,False,False,False
Mobile,Offline,1934,269,5,1113.71,0.6000,0.8287,True,False,False,False,False
Android App,Android App,162,118,2,549.88,0.5000,0.1818,False,False,False,False,False
Mobile,Offline,588,376,3,196.96,0.3333,0.2843,True,False,False,False,False
Android App,Android App,2078,293,7,664.9399,0.8571,0.9023,False,True,False,True,True
Android App,Offline,163,127,4,671.3101,0.7500,0.8894,False,True,True,True,True
Android App,Offline,490,393,2,329.39,0.5000,0.4673,True,False,True,False,False
Android App,Android App,851,279,5,886.89,0.4000,0.6979,False,True,False,False,False
Android App,Android App,627,108,4,661.96,0.7500,0.8187,False,False,False,True,True
Android App,Offline,329,181,3,717.4,0.3333,0.4459,True,False,False,True,True
Ios App,Offline,910,181,5,660.73,0.4000,0.4676,False,False,True,False,False
Android App,Android App,702,438,2,313.26,0.5000,0.6808,False,True,False,False,False
Android App,Android App,678,117,3,242.97,0.6667,0.5885,False,False,False,True,True
Android App,Android App,760,142,8,788.96,0.8750,0.9493,True,True,False,False,False
Android App,Android App,709,281,2,203.78,0.5000,0.5093,False,False,False,False,False
Mobile,Mobile,2387,157,18,1895.61,0.8333,0.8835,True,True,False,True,True
Android App,Android App,1007,221,4,920.76,0.5000,0.4462,False,False,False,True,True
Android App,Android App,1873,241,4,443.95,0.5000,0.5495,False,True,False,False,False
Android App,Mobile,620,106,5,582.35,0.4000,0.5536,True,True,False,True,True
Android App,Offline,786,258,5,810.08,0.4000,0.2576,False,True,False,False,False
Ios App,Mobile,1209,105,5,1419.62,0.8000,0.9296,False,False,False,True,True
Mobile,Desktop,696,241,3,331.83,0.6667,0.8795,False,False,False,True,True
Android App,Android App,600,350,3,553.9,0.6667,0.7112,True,True,True,True,True
Desktop,Desktop,581,324,2,139.97,0.5000,0.7143,False,False,False,True,True
Ios App,Ios App,767,106,7,1031.9,0.7143,0.9273,True,True,False,False,False
